Order_No,Time from Pickup to Arrival
Order_No_4660,1921.4
Order_No_3745,2184.5
Order_No_2758,2290.9
Order_No_12794,1214.0
Order_No_6692,1339.4
Order_No_25088,1993.5
Order_No_24283,1229.9
Order_No_1964,1384.3
Order_No_16693,894.1
Order_No_12149,1842.0
Order_No_7114,2326.2
Order_No_1903,2337.5
Order_No_28032,1075.8
Order_No_7952,1165.7
Order_No_20180,1452.1
Order_No_17237,2437.2
Order_No_9315,1095.2
Order_No_21765,1322.9
Order_No_14377,868.9
Order_No_15664,2134.8
Order_No_16572,764.7
Order_No_3188,1570.4
Order_No_21032,2069.9
Order_No_7905,1042.1
Order_No_16873,1020.2
Order_No_1072,1367.5
Order_No_26323,1124.1
Order_No_21792,2572.7
Order_No_6509,1195.1
Order_No_9049,887.8
Order_No_10871,1718.3
Order_No_5559,2259.4
Order_No_10562,1124.3
Order_No_5582,2625.2
Order_No_19394,2803.0
Order_No_18499,599.0
Order_No_12813,561.6
Order_No_10716,591.8
Order_No_16842,598.3
Order_No_26690,3174.0
Order_No_6465,572.2
Order_No_19540,906.6
Order_No_26568,1396.2
Order_No_23717,485.0
Order_No_22394,889.6
Order_No_17938,2213.7
Order_No_14939,226.4
Order_No_14151,568.4
Order_No_23499,1531.0
Order_No_27600,3126.6
Order_No_13604,1589.7
Order_No_3534,961.5
Order_No_4328,1036.0
Order_No_5381,1408.3
Order_No_14082,652.0
Order_No_27551,2862.6
Order_No_11295,1308.4
Order_No_1589,1502.2
Order_No_13490,1797.4
Order_No_17017,2481.7
Order_No_22147,2035.9
Order_No_24028,1659.1
Order_No_28114,790.1
Order_No_17252,2183.9
Order_No_23365,2308.6
Order_No_18747,2689.5
Order_No_769,1475.5
Order_No_12965,1427.4
Order_No_20873,1717.4
Order_No_12831,2298.7
Order_No_21672,2073.5
Order_No_16628,1666.4
Order_No_9919,976.9
Order_No_19878,2363.6
Order_No_15058,933.3
Order_No_14942,1472.0
Order_No_5489,671.7
Order_No_19439,1713.3
Order_No_17262,3325.0
Order_No_17245,1393.8
Order_No_9281,1698.0
Order_No_18179,1566.5
Order_No_15547,586.7
Order_No_21369,666.4
Order_No_18763,1379.0
Order_No_25716,1471.1
Order_No_19888,3444.0
Order_No_1511,1242.6
Order_No_24296,1517.2
Order_No_6345,1190.3
Order_No_21628,1525.6
Order_No_23803,1276.2
Order_No_13027,2738.6
Order_No_2433,2447.6
Order_No_26123,2188.7
Order_No_10629,2099.6
Order_No_17987,1560.0
Order_No_11235,2109.7
Order_No_18949,1584.9
Order_No_7193,2003.4
Order_No_15570,1485.5
Order_No_26009,878.7
Order_No_14790,2405.2
Order_No_1294,2078.9
Order_No_4447,1868.6
Order_No_24300,826.4
Order_No_9295,2394.8
Order_No_9084,1748.8
Order_No_8864,1537.6
Order_No_8933,1534.1
Order_No_17394,1529.0
Order_No_7261,1979.2
Order_No_11549,993.9
Order_No_8919,691.7
Order_No_10972,1902.8
Order_No_15426,943.6
Order_No_18326,1087.2
Order_No_7000,986.3
Order_No_28070,1938.6
Order_No_11679,1197.9
Order_No_25042,1430.9
Order_No_16234,1871.3
Order_No_2324,1371.1
Order_No_9464,1659.9
Order_No_15238,1758.5
Order_No_4115,2899.4
Order_No_16230,2123.7
Order_No_2304,1913.7
Order_No_21157,1077.7
Order_No_12408,2009.9
Order_No_23266,2596.5
Order_No_15716,2465.5
Order_No_14405,2088.7
Order_No_15108,1114.4
Order_No_18895,1718.5
Order_No_21655,1184.9
Order_No_2274,1490.0
Order_No_20102,2390.1
Order_No_13532,1874.7
Order_No_23608,2117.2
Order_No_16557,1045.1
Order_No_13669,1595.0
Order_No_22047,2312.6
Order_No_2058,676.7
Order_No_17087,1427.1
Order_No_1237,2239.5
Order_No_26489,2486.9
Order_No_6610,1252.7
Order_No_8436,885.1
Order_No_8924,2875.0
Order_No_9787,1912.5
Order_No_26778,718.3
Order_No_6596,2037.9
Order_No_12390,1445.3
Order_No_9687,2336.4
Order_No_14398,1817.3
Order_No_11492,2763.5
Order_No_20866,1609.5
Order_No_14475,1412.8
Order_No_24973,1374.4
Order_No_25344,1860.8
Order_No_21270,1886.2
Order_No_5939,2400.0
Order_No_16404,1670.0
Order_No_13578,1530.1
Order_No_5779,2260.9
Order_No_20579,1669.9
Order_No_19435,1659.6
Order_No_23926,1772.7
Order_No_12668,1766.4
Order_No_27825,1804.8
Order_No_10439,2732.4
Order_No_5875,2195.0
Order_No_23230,741.6
Order_No_15866,1317.9
Order_No_21694,1291.6
Order_No_15341,1990.8
Order_No_8157,1262.1
Order_No_19147,707.9
Order_No_19708,608.7
Order_No_16937,1521.5
Order_No_22789,1456.7
Order_No_971,647.5
Order_No_24249,848.1
Order_No_294,1204.2
Order_No_27116,1121.9
Order_No_19550,1900.0
Order_No_16415,1640.3
Order_No_14929,1816.8
Order_No_10155,1225.5
Order_No_12077,1413.7
Order_No_23783,2439.5
Order_No_10152,746.3
Order_No_19807,627.9
Order_No_17940,1420.4
Order_No_12880,1446.4
Order_No_20389,1707.9
Order_No_27527,1874.4
Order_No_12351,2262.1
Order_No_14464,877.1
Order_No_15144,2306.5
Order_No_17567,2943.3
Order_No_14791,1736.8
Order_No_27198,2709.1
Order_No_8646,1033.3
Order_No_10347,2640.8
Order_No_23006,919.4
Order_No_19258,1992.4
Order_No_13521,1567.2
Order_No_26085,1988.0
Order_No_10311,1724.0
Order_No_15856,723.0
Order_No_25851,518.1
Order_No_17359,1606.3
Order_No_27099,2265.7
Order_No_27699,1590.2
Order_No_22169,2759.9
Order_No_25575,2604.1
Order_No_27122,1440.8
Order_No_19355,691.2
Order_No_19370,1607.5
Order_No_15072,2625.3
Order_No_12924,1496.2
Order_No_714,1438.0
Order_No_26967,2212.9
Order_No_9351,1357.8
Order_No_23039,1836.7
Order_No_11280,640.8
Order_No_9363,276.4
Order_No_18190,2319.1
Order_No_9214,1750.7
Order_No_883,1349.4
Order_No_14957,948.6
Order_No_19693,1697.9
Order_No_11609,2131.3
Order_No_5554,1139.0
Order_No_24830,451.6
Order_No_1674,2217.7
Order_No_18462,1522.8
Order_No_13134,2126.0
Order_No_10872,2070.4
Order_No_11254,2149.0
Order_No_27218,921.6
Order_No_3074,1426.7
Order_No_24581,1588.4
Order_No_9930,1578.5
Order_No_14433,754.0
Order_No_25121,1262.4
Order_No_19846,1459.1
Order_No_5284,1902.2
Order_No_1684,1099.3
Order_No_10515,2283.6
Order_No_23335,1447.8
Order_No_1206,2207.8
Order_No_4630,846.0
Order_No_9571,1480.1
Order_No_21314,1731.9
Order_No_9873,1387.5
Order_No_14184,1358.2
Order_No_26580,1230.5
Order_No_9087,1065.6
Order_No_26602,1321.9
Order_No_678,2061.7
Order_No_22791,990.3
Order_No_9999,722.4
Order_No_28083,266.9
Order_No_463,536.6
Order_No_24692,2790.7
Order_No_12165,1112.9
Order_No_2921,1232.7
Order_No_18053,2608.8
Order_No_28152,2634.6
Order_No_8653,1653.8
Order_No_8854,1350.6
Order_No_11532,1158.7
Order_No_4755,1490.2
Order_No_19480,2320.5
Order_No_19723,1069.1
Order_No_24946,986.4
Order_No_19377,1213.2
Order_No_25620,1035.2
Order_No_19290,1200.4
Order_No_22841,843.8
Order_No_16907,1264.4
Order_No_18085,1483.3
Order_No_9580,1735.2
Order_No_24616,2085.5
Order_No_10791,1500.6
Order_No_7234,896.3
Order_No_1016,1090.4
Order_No_15972,1404.9
Order_No_27393,1389.1
Order_No_27442,952.2
Order_No_21361,3183.1
Order_No_1602,921.4
Order_No_17424,1388.7
Order_No_22181,1402.6
Order_No_18201,2636.1
Order_No_2425,1819.7
Order_No_15653,1732.2
Order_No_21169,2598.2
Order_No_25313,1103.0
Order_No_3439,1806.8
Order_No_154,2427.5
Order_No_22134,607.2
Order_No_19663,1899.7
Order_No_2698,2511.5
Order_No_12663,1864.5
Order_No_24598,2361.6
Order_No_6100,786.3
Order_No_5413,2409.6
Order_No_11152,1671.2
Order_No_21678,693.9
Order_No_21786,1607.9
Order_No_15005,1738.3
Order_No_17050,1642.1
Order_No_16876,2205.9
Order_No_25342,2301.9
Order_No_6665,3041.6
Order_No_6817,941.3
Order_No_14546,2400.5
Order_No_16172,2172.4
Order_No_6325,1173.2
Order_No_20650,1489.1
Order_No_26178,688.7
Order_No_1027,1019.7
Order_No_15039,2233.1
Order_No_5245,2200.8
Order_No_6511,1312.4
Order_No_3629,1227.5
Order_No_26134,941.0
Order_No_14622,1219.8
Order_No_7368,1476.8
Order_No_26672,939.7
Order_No_20303,1935.8
Order_No_3225,3077.9
Order_No_8356,2260.4
Order_No_17034,1129.8
Order_No_11169,2810.8
Order_No_16052,1570.9
Order_No_26760,2331.5
Order_No_18858,2549.2
Order_No_4689,2493.2
Order_No_1919,445.5
Order_No_10045,1606.1
Order_No_2766,2233.4
Order_No_14533,822.5
Order_No_17074,1301.0
Order_No_1047,1934.0
Order_No_22638,1633.0
Order_No_5263,675.3
Order_No_22502,999.1
Order_No_12910,1069.4
Order_No_18134,1189.8
Order_No_24805,2607.0
Order_No_10399,902.1
Order_No_7205,1621.5
Order_No_2577,1840.1
Order_No_10411,2265.0
Order_No_23462,2160.7
Order_No_3254,2873.3
Order_No_25797,1512.2
Order_No_12283,1334.5
Order_No_4770,1585.6
Order_No_14918,2077.2
Order_No_12454,1483.2
Order_No_6007,1590.9
Order_No_23710,2108.2
Order_No_7584,1358.7
Order_No_27018,2558.5
Order_No_4094,859.0
Order_No_19843,721.7
Order_No_665,2755.9
Order_No_19624,2712.8
Order_No_13780,2528.7
Order_No_25593,2973.9
Order_No_3958,3398.4
Order_No_22704,2715.8
Order_No_28063,2708.5
Order_No_26576,2209.2
Order_No_8903,1460.2
Order_No_776,1535.5
Order_No_23590,1986.9
Order_No_19270,826.0
Order_No_2862,1311.0
Order_No_17360,1252.6
Order_No_12253,1459.6
Order_No_15445,1849.4
Order_No_10312,1269.3
Order_No_20555,1098.8
Order_No_25871,1266.9
Order_No_1331,1319.7
Order_No_1736,1579.7
Order_No_24763,1288.5
Order_No_8715,1440.3
Order_No_22291,1369.8
Order_No_24236,1695.9
Order_No_26064,1349.0
Order_No_25686,1093.2
Order_No_27577,1287.6
Order_No_20805,1589.6
Order_No_12104,1322.3
Order_No_17251,1677.9
Order_No_14275,1288.9
Order_No_13926,2093.6
Order_No_22080,828.5
Order_No_21966,1772.2
Order_No_24402,1944.9
Order_No_16206,1246.1
Order_No_7092,2373.0
Order_No_7314,878.2
Order_No_14448,1527.5
Order_No_24872,1087.2
Order_No_19222,1289.5
Order_No_1019,2569.0
Order_No_8624,838.4
Order_No_17175,1592.2
Order_No_9143,3220.8
Order_No_11114,2543.6
Order_No_5591,1634.4
Order_No_425,431.9
Order_No_12666,1221.5
Order_No_6443,543.5
Order_No_27684,1059.4
Order_No_28006,2516.2
Order_No_4557,518.8
Order_No_468,1482.6
Order_No_11666,1543.8
Order_No_13377,1704.3
Order_No_11612,1494.9
Order_No_10340,1423.0
Order_No_1761,639.9
Order_No_7596,2359.8
Order_No_6177,1721.5
Order_No_3176,1743.7
Order_No_8024,2002.6
Order_No_7184,1533.1
Order_No_3346,2407.2
Order_No_26501,2339.8
Order_No_10797,2069.2
Order_No_27816,1783.5
Order_No_11621,1117.6
Order_No_8529,844.1
Order_No_12313,1718.7
Order_No_18473,957.2
Order_No_19650,1054.3
Order_No_19442,741.7
Order_No_784,1027.6
Order_No_18514,868.8
Order_No_14951,896.5
Order_No_10768,743.5
Order_No_28019,795.7
Order_No_6515,996.2
Order_No_2234,1099.2
Order_No_22519,776.7
Order_No_1268,921.0
Order_No_7493,994.6
Order_No_24410,1529.1
Order_No_26198,1560.9
Order_No_6113,1840.5
Order_No_16370,744.5
Order_No_13585,1520.4
Order_No_16484,1380.8
Order_No_14132,1621.2
Order_No_22083,1486.7
Order_No_20097,1038.7
Order_No_21588,1149.6
Order_No_17296,1175.9
Order_No_2525,603.5
Order_No_7457,746.5
Order_No_390,1692.1
Order_No_27557,2270.4
Order_No_2609,801.2
Order_No_22025,1568.7
Order_No_27549,2684.2
Order_No_22378,1867.8
Order_No_17437,1651.6
Order_No_20218,1647.6
Order_No_11399,2484.1
Order_No_4564,1459.7
Order_No_26379,1044.1
Order_No_25629,2656.6
Order_No_6680,1695.4
Order_No_23044,2904.9
Order_No_23450,1640.7
Order_No_20938,1717.8
Order_No_11000,1199.9
Order_No_17821,988.9
Order_No_9426,942.1
Order_No_11080,2451.0
Order_No_19603,1524.9
Order_No_14324,2457.1
Order_No_17395,2115.1
Order_No_21009,2618.6
Order_No_10946,2102.9
Order_No_1026,2421.8
Order_No_19224,3063.1
Order_No_11229,2192.6
Order_No_14225,1709.0
Order_No_5959,1643.9
Order_No_23854,1067.0
Order_No_11377,1627.7
Order_No_13987,1151.0
Order_No_24095,748.4
Order_No_6407,1498.8
Order_No_26057,1837.8
Order_No_12917,650.4
Order_No_18814,2056.5
Order_No_9357,2803.3
Order_No_15988,3072.2
Order_No_11,1528.6
Order_No_7323,1385.5
Order_No_21843,1080.1
Order_No_7683,1451.8
Order_No_4572,1713.1
Order_No_13402,1419.1
Order_No_18356,1464.3
Order_No_12450,1688.6
Order_No_9465,1101.7
Order_No_9401,1420.5
Order_No_5882,583.3
Order_No_1961,1605.0
Order_No_6156,1570.4
Order_No_10957,1217.4
Order_No_15755,1135.3
Order_No_11980,1824.0
Order_No_20524,1534.2
Order_No_16991,1653.1
Order_No_16054,1087.3
Order_No_8321,1021.0
Order_No_282,1896.9
Order_No_15014,1444.3
Order_No_21383,1851.4
Order_No_15218,869.2
Order_No_20270,1058.5
Order_No_25269,1545.8
Order_No_25710,1265.3
Order_No_11461,1973.2
Order_No_8200,1692.8
Order_No_19552,1559.2
Order_No_13132,970.3
Order_No_5216,1267.4
Order_No_10306,1836.9
Order_No_11188,2145.0
Order_No_20564,648.4
Order_No_3220,2734.5
Order_No_24121,2124.2
Order_No_11935,2180.7
Order_No_26025,1561.8
Order_No_1152,1033.4
Order_No_24736,2797.4
Order_No_8365,2301.9
Order_No_25829,2408.6
Order_No_14502,1927.5
Order_No_17773,1438.7
Order_No_392,1435.4
Order_No_194,1252.1
Order_No_21570,2301.1
Order_No_16319,1863.6
Order_No_4652,1487.7
Order_No_5834,2439.5
Order_No_17347,2664.5
Order_No_10395,2154.0
Order_No_13779,2818.5
Order_No_1590,1269.6
Order_No_14006,1417.0
Order_No_21840,1655.0
Order_No_3504,1741.0
Order_No_12973,1656.2
Order_No_13430,1699.7
Order_No_813,1411.8
Order_No_13058,2143.6
Order_No_49,1698.9
Order_No_14032,661.2
Order_No_13646,2057.4
Order_No_23725,1596.1
Order_No_280,606.8
Order_No_14801,2082.0
Order_No_18123,494.4
Order_No_8057,2574.5
Order_No_3979,462.9
Order_No_14627,903.9
Order_No_5600,1652.5
Order_No_24444,2707.7
Order_No_4083,2290.5
Order_No_13729,2154.6
Order_No_19275,964.9
Order_No_6964,1557.6
Order_No_27414,1725.3
Order_No_20636,1739.4
Order_No_12393,1436.2
Order_No_20240,1699.1
Order_No_24400,1188.3
Order_No_3516,1442.1
Order_No_18931,1821.9
Order_No_13489,1678.2
Order_No_2767,1856.0
Order_No_26424,1195.5
Order_No_27547,1905.3
Order_No_16546,2744.4
Order_No_3264,3188.1
Order_No_12683,2220.6
Order_No_15837,1847.7
Order_No_9695,1823.7
Order_No_10145,1308.7
Order_No_7737,610.4
Order_No_8263,1671.2
Order_No_25356,796.0
Order_No_21636,2153.3
Order_No_15260,2025.3
Order_No_23115,1775.9
Order_No_7475,1122.5
Order_No_7916,1284.6
Order_No_1867,1812.9
Order_No_22552,1454.0
Order_No_17565,1236.4
Order_No_17518,1894.3
Order_No_10593,1441.1
Order_No_8503,2760.9
Order_No_6729,1210.8
Order_No_27500,1636.5
Order_No_23371,1686.5
Order_No_24490,2245.3
Order_No_10912,1262.4
Order_No_3665,2105.4
Order_No_13905,1791.6
Order_No_5224,2350.7
Order_No_21813,1762.6
Order_No_11951,1166.2
Order_No_26962,1232.2
Order_No_19985,1454.5
Order_No_7401,2464.1
Order_No_12459,1518.4
Order_No_5280,993.3
Order_No_9671,577.9
Order_No_24179,1214.5
Order_No_13325,2184.9
Order_No_9314,1216.8
Order_No_3479,2229.6
Order_No_16887,1126.4
Order_No_17306,1523.5
Order_No_19428,1684.4
Order_No_16909,1582.6
Order_No_13934,1294.6
Order_No_14571,2167.2
Order_No_21947,2880.5
Order_No_3081,1079.4
Order_No_234,1852.0
Order_No_8826,2172.7
Order_No_23893,2355.3
Order_No_13692,1575.5
Order_No_19710,855.0
Order_No_18413,1403.3
Order_No_26322,786.6
Order_No_13303,1043.1
Order_No_6986,1932.7
Order_No_2478,2032.9
Order_No_16580,2957.9
Order_No_20549,2229.4
Order_No_1393,1814.8
Order_No_11381,2597.4
Order_No_6286,1862.4
Order_No_4490,1823.7
Order_No_1824,348.6
Order_No_11777,88.4
Order_No_647,1257.1
Order_No_7838,1194.6
Order_No_16038,690.1
Order_No_26551,259.7
Order_No_8379,1753.8
Order_No_5204,75.7
Order_No_19195,495.6
Order_No_27112,720.1
Order_No_9181,850.5
Order_No_336,523.9
Order_No_2328,2061.6
Order_No_10038,2633.9
Order_No_20068,1788.9
Order_No_2265,1139.0
Order_No_13764,1131.6
Order_No_12766,958.0
Order_No_8007,1718.3
Order_No_19732,1777.9
Order_No_25518,1776.4
Order_No_24589,1824.3
Order_No_21153,2738.5
Order_No_4343,1536.4
Order_No_13702,2250.6
Order_No_22466,1002.5
Order_No_23425,807.2
Order_No_25775,676.5
Order_No_11943,2149.4
Order_No_18289,2033.6
Order_No_9925,944.8
Order_No_1166,2507.0
Order_No_20753,693.5
Order_No_20523,2622.4
Order_No_6966,751.3
Order_No_2143,732.0
Order_No_7787,2081.5
Order_No_16543,1561.2
Order_No_18628,1279.8
Order_No_14668,1322.6
Order_No_11371,1565.5
Order_No_2307,1397.1
Order_No_3431,2472.9
Order_No_18079,1815.3
Order_No_23221,1567.2
Order_No_3700,1391.3
Order_No_23687,2018.7
Order_No_26949,2271.2
Order_No_15268,1047.2
Order_No_17106,2527.9
Order_No_22101,1734.6
Order_No_27443,1755.5
Order_No_10733,1527.1
Order_No_862,1522.6
Order_No_25550,2394.8
Order_No_18893,2226.4
Order_No_17391,1895.2
Order_No_2359,2511.9
Order_No_24519,979.0
Order_No_12094,2433.5
Order_No_24948,2306.3
Order_No_7860,3018.6
Order_No_27263,2098.3
Order_No_13852,1899.5
Order_No_18199,1968.4
Order_No_23567,2457.4
Order_No_8745,2325.9
Order_No_10615,2144.1
Order_No_3673,2816.7
Order_No_22260,1320.3
Order_No_16245,1694.8
Order_No_27857,981.7
Order_No_1880,1343.5
Order_No_22174,1513.4
Order_No_8299,1056.4
Order_No_11446,1756.3
Order_No_581,1717.9
Order_No_3002,1218.5
Order_No_2451,739.8
Order_No_7055,2100.4
Order_No_18267,1301.4
Order_No_3642,2645.6
Order_No_27846,965.4
Order_No_21172,621.4
Order_No_22405,2360.0
Order_No_27696,1205.2
Order_No_12590,2030.8
Order_No_7996,2805.3
Order_No_24910,3096.0
Order_No_4087,2476.8
Order_No_11901,1383.9
Order_No_19274,1369.4
Order_No_2893,2395.4
Order_No_17881,2363.1
Order_No_23993,1216.1
Order_No_25286,1503.7
Order_No_26519,1632.8
Order_No_17722,711.8
Order_No_12084,1363.8
Order_No_12909,941.7
Order_No_21732,2186.2
Order_No_26142,2872.5
Order_No_19087,967.9
Order_No_15795,2359.8
Order_No_7656,1591.8
Order_No_21798,2530.4
Order_No_6030,1229.1
Order_No_279,1018.3
Order_No_26752,1062.4
Order_No_27632,2052.6
Order_No_16584,1444.1
Order_No_25925,1514.6
Order_No_10839,1274.0
Order_No_25598,1787.2
Order_No_25312,1502.5
Order_No_27110,1554.6
Order_No_25115,1693.3
Order_No_8259,2137.2
Order_No_11605,694.9
Order_No_4276,791.5
Order_No_15119,1512.4
Order_No_7044,705.8
Order_No_22983,865.4
Order_No_13276,1654.0
Order_No_2561,892.8
Order_No_13382,1202.3
Order_No_12765,631.4
Order_No_14323,2278.0
Order_No_28250,1412.2
Order_No_82,1659.2
Order_No_11928,1745.9
Order_No_6028,920.0
Order_No_28161,778.4
Order_No_7425,937.0
Order_No_27171,486.8
Order_No_2712,351.3
Order_No_12227,381.7
Order_No_9099,903.8
Order_No_20658,1527.4
Order_No_12617,1519.4
Order_No_19269,733.6
Order_No_22026,1093.6
Order_No_1127,1519.9
Order_No_10926,1222.1
Order_No_8431,1009.5
Order_No_15506,1422.9
Order_No_3503,1273.3
Order_No_15700,974.2
Order_No_26407,2720.9
Order_No_26050,1758.6
Order_No_7293,1095.2
Order_No_8207,3213.7
Order_No_26212,1154.9
Order_No_24356,1409.8
Order_No_23287,2282.4
Order_No_19144,1230.9
Order_No_26538,2317.2
Order_No_7382,1274.7
Order_No_269,2298.8
Order_No_21416,2691.3
Order_No_27863,1343.2
Order_No_23516,999.3
Order_No_19003,1276.6
Order_No_22211,1589.5
Order_No_17411,1843.3
Order_No_9437,1580.9
Order_No_26679,1605.4
Order_No_23636,2306.1
Order_No_12529,1637.9
Order_No_14998,970.6
Order_No_20605,1507.0
Order_No_24899,1803.8
Order_No_7244,373.2
Order_No_24528,1379.7
Order_No_11937,2922.9
Order_No_9790,1420.1
Order_No_15895,2113.8
Order_No_22368,1917.2
Order_No_14596,1346.0
Order_No_15790,1411.5
Order_No_14016,1649.1
Order_No_25155,875.8
Order_No_7165,1406.0
Order_No_15530,1541.7
Order_No_25934,1745.4
Order_No_13316,1407.3
Order_No_6902,1581.1
Order_No_18459,2020.6
Order_No_7939,987.7
Order_No_15381,1660.9
Order_No_13630,1479.2
Order_No_12997,985.7
Order_No_846,1991.6
Order_No_6388,1916.0
Order_No_25376,1630.9
Order_No_14418,1721.4
Order_No_21313,2069.8
Order_No_19476,1450.5
Order_No_7265,2186.6
Order_No_9855,2048.9
Order_No_3675,2021.4
Order_No_1678,1557.1
Order_No_15996,1219.8
Order_No_2792,668.5
Order_No_27035,521.4
Order_No_10765,596.6
Order_No_28192,2725.1
Order_No_11397,1568.4
Order_No_27364,1019.0
Order_No_11352,2810.4
Order_No_26899,2805.9
Order_No_6578,1392.0
Order_No_786,1545.9
Order_No_18915,1731.1
Order_No_25758,1260.3
Order_No_16462,1344.5
Order_No_16112,1282.4
Order_No_11356,515.1
Order_No_11885,1163.0
Order_No_25445,985.1
Order_No_20516,1891.1
Order_No_5897,1771.7
Order_No_24629,1480.7
Order_No_22325,1554.6
Order_No_15864,1206.6
Order_No_22816,1510.5
Order_No_9724,1464.6
Order_No_5432,2368.3
Order_No_1762,860.9
Order_No_21479,2097.6
Order_No_20400,1712.3
Order_No_19083,1474.3
Order_No_1262,1343.3
Order_No_21576,1978.9
Order_No_17356,1261.0
Order_No_7002,1627.7
Order_No_21294,2351.5
Order_No_20013,817.6
Order_No_1910,978.6
Order_No_15309,1358.5
Order_No_5899,2135.9
Order_No_23985,1734.4
Order_No_26841,1311.6
Order_No_21379,2174.2
Order_No_24432,973.5
Order_No_10536,1808.0
Order_No_15105,1406.1
Order_No_6442,1490.9
Order_No_17128,1364.7
Order_No_16455,1429.9
Order_No_4198,1472.2
Order_No_25478,2208.2
Order_No_17320,549.7
Order_No_7284,675.7
Order_No_22364,1040.3
Order_No_11611,1685.6
Order_No_11165,1686.1
Order_No_12135,1480.1
Order_No_24645,1090.9
Order_No_844,1832.2
Order_No_4329,1218.6
Order_No_26012,504.7
Order_No_13790,1347.1
Order_No_5514,2207.0
Order_No_16888,1833.5
Order_No_15301,1515.9
Order_No_4443,2070.2
Order_No_4514,706.3
Order_No_3980,1412.5
Order_No_3875,1050.0
Order_No_2036,1315.7
Order_No_8309,1499.4
Order_No_24248,2258.2
Order_No_13115,1095.0
Order_No_17146,1405.7
Order_No_14106,723.5
Order_No_23189,1146.2
Order_No_1177,1021.4
Order_No_17739,984.0
Order_No_14531,1301.4
Order_No_4885,1847.4
Order_No_17894,1397.8
Order_No_1124,1735.7
Order_No_19828,3024.2
Order_No_7130,2144.4
Order_No_23312,1349.5
Order_No_27993,1897.5
Order_No_3819,1953.5
Order_No_10077,1399.4
Order_No_19437,1143.8
Order_No_23784,1351.1
Order_No_24273,2668.6
Order_No_5195,1421.6
Order_No_17654,915.8
Order_No_8346,763.6
Order_No_5896,1924.5
Order_No_5969,2279.1
Order_No_21499,1075.3
Order_No_13512,1800.6
Order_No_3640,2121.9
Order_No_3571,1624.5
Order_No_13768,2454.0
Order_No_16851,592.5
Order_No_5904,1983.6
Order_No_2820,1042.6
Order_No_2884,1924.2
Order_No_23916,1944.4
Order_No_8404,1801.5
Order_No_16094,1155.6
Order_No_2183,2373.4
Order_No_23494,843.2
Order_No_9213,1558.7
Order_No_3061,746.3
Order_No_17672,1691.1
Order_No_13869,1079.9
Order_No_21384,1726.8
Order_No_12999,654.2
Order_No_1457,2165.7
Order_No_6898,2144.6
Order_No_27689,2174.0
Order_No_10053,1037.5
Order_No_9287,2391.8
Order_No_18920,936.1
Order_No_23346,1475.7
Order_No_13010,1753.0
Order_No_5287,1360.7
Order_No_19578,1218.9
Order_No_9827,1886.1
Order_No_28007,855.3
Order_No_9789,1646.3
Order_No_7490,981.5
Order_No_9451,1323.3
Order_No_14336,815.6
Order_No_13458,2214.0
Order_No_22107,1661.2
Order_No_16847,1910.6
Order_No_13737,1669.9
Order_No_16089,968.5
Order_No_20806,2180.4
Order_No_1374,2334.1
Order_No_20643,628.3
Order_No_7463,1682.7
Order_No_2263,2267.1
Order_No_19238,1978.8
Order_No_7636,1067.6
Order_No_15375,3082.8
Order_No_27734,680.0
Order_No_15992,522.3
Order_No_15486,923.7
Order_No_11014,1878.9
Order_No_9527,1084.1
Order_No_2909,1282.0
Order_No_7131,2431.0
Order_No_5498,1292.9
Order_No_11685,1480.5
Order_No_18519,1398.1
Order_No_16683,2968.4
Order_No_12760,2787.1
Order_No_7944,1429.6
Order_No_24923,1786.5
Order_No_10546,581.3
Order_No_8434,1953.5
Order_No_1319,1348.3
Order_No_27197,1301.6
Order_No_15120,1424.0
Order_No_3895,1780.0
Order_No_1063,640.7
Order_No_3729,1288.7
Order_No_27780,663.5
Order_No_20941,632.3
Order_No_14881,1453.7
Order_No_21959,1010.9
Order_No_11430,1855.1
Order_No_16344,1860.2
Order_No_7460,554.0
Order_No_2109,1475.3
Order_No_27945,2608.5
Order_No_13914,1330.2
Order_No_6869,2016.5
Order_No_16042,2277.2
Order_No_14798,2633.8
Order_No_14972,2184.7
Order_No_1933,1133.5
Order_No_10317,1293.7
Order_No_935,1086.0
Order_No_10714,2005.2
Order_No_7031,1436.2
Order_No_10121,1232.5
Order_No_17659,2347.6
Order_No_12262,1513.5
Order_No_2064,1604.6
Order_No_12896,978.3
Order_No_11903,1503.6
Order_No_25647,1681.6
Order_No_8282,783.0
Order_No_25530,1486.7
Order_No_8815,858.6
Order_No_9730,1568.3
Order_No_743,2444.3
Order_No_11497,2729.8
Order_No_23838,1426.6
Order_No_7784,1091.1
Order_No_22765,1568.0
Order_No_12714,1186.3
Order_No_24066,3124.8
Order_No_20917,872.8
Order_No_12785,1499.8
Order_No_27096,1547.7
Order_No_20923,2218.9
Order_No_11176,2855.7
Order_No_23813,1829.5
Order_No_16031,1442.2
Order_No_25526,2261.9
Order_No_12506,1302.2
Order_No_22930,1565.4
Order_No_13347,1667.2
Order_No_17136,754.4
Order_No_18764,1757.9
Order_No_2705,1150.7
Order_No_13443,1385.5
Order_No_18850,1137.2
Order_No_7376,890.4
Order_No_1493,1450.0
Order_No_1066,1960.2
Order_No_2411,1421.2
Order_No_21869,942.4
Order_No_17101,1070.8
Order_No_21679,3193.4
Order_No_6280,987.7
Order_No_25408,1664.9
